"time_stamp","rssi","humidity","temperature","pressure","pm2.5_atm","pm2.5_cf_1","pm10.0_cf_1","sensor_id"
2022-11-01 11:57:42,-68,58,55,993.17,45.985,61.365,63.41,107560
2022-11-01 11:59:42,-68,58,55,993.2,45.88,61.11,63.37,107560
2022-11-01 12:01:42,-68,58,55,993.19,45.69,60.285,62.515,107560
2022-11-01 12:03:42,-68,58,55,993.28,45.27,59.315,61.205,107560
2022-11-01 12:05:42,-69,58,55,993.25,45.305,59.615,61.71,107560
2022-11-01 12:07:42,-68,58,55,993.29,45.5,59.915,61.68,107560
2022-11-01 12:09:42,-67,58,55,993.33,45.12,59.08,61.395,107560
2022-11-01 12:11:42,-66,58,55,993.31,45.445,60.11,62.11,107560
2022-11-01 12:13:42,-67,58,55,993.44,45.6,60.16,62.82,107560
2022-11-01 12:15:42,-67,58,54,993.44,45.545,59.945,61.995,107560
2022-11-01 12:17:42,-68,58,54,993.14,45.72,60.61,62.905,107560
2022-11-01 12:19:42,-68,58,55,993.59,46.325,62.11,65.145,107560
2022-11-01 12:21:42,-68,58,54,993.6,45.94,61.01,63.76,107560
2022-11-01 12:23:42,-68,58,54,993.63,45.5,59.885,63.2,107560
2022-11-01 12:25:42,-67,58,54,993.68,45.885,60.835,63.035,107560
2022-11-01 12:27:42,-69,58,54,993.71,45.47,60.11,62.195,107560
2022-11-01 12:29:42,-68,58,54,993.74,45.75,60.4,62.725,107560
2022-11-01 12:31:42,-70,58,54,993.77,45.06,59.185,62.07,107560
2022-11-01 12:33:42,-70,58,54,993.83,44.495,57.595,59.305,107560
2022-11-01 12:35:42,-68,58,53,993.37,45.515,60.09,62.735,107560
2022-11-01 12:37:42,-67,58,54,993.82,45.105,59.095,61.2,107560
2022-11-01 12:39:42,-68,58,54,993.89,45.775,60.56,62.84,107560
2022-11-01 12:41:42,-69,58,54,993.89,45.47,59.975,62.06,107560
2022-11-01 12:43:43,-68,58,54,993.92,45.575,60.02,61.77,107560
2022-11-01 12:45:43,-68,58,54,994,45.645,60.53,63.195,107560
2022-11-01 12:47:43,-68,58,54,994.03,45.7,60.535,63.375,107560
2022-11-01 12:49:43,-69,58,54,994.04,45.735,60.63,63.245,107560
2022-11-01 12:51:44,-73,58,54,994.12,45.32,59.65,61.89,107560
2022-11-01 12:53:43,-67,58,54,994.16,45.395,60.115,62.9,107560
2022-11-01 12:55:43,-67,58,53,993.73,45.07,58.815,61.22,107560
2022-11-01 12:57:43,-68,58,54,994.14,45.135,59.28,61.995,107560
2022-11-01 12:59:43,-69,58,54,994.13,45.3,59.58,61.47,107560
2022-11-01 13:01:43,-68,58,54,994.14,44.78,58.325,60.795,107560
2022-11-01 13:03:43,-68,58,54,994.22,45.83,60.89,63.58,107560
2022-11-01 13:05:43,-69,58,54,994.3,45.545,60.25,62.355,107560
2022-11-01 13:07:43,-70,59,54,994.34,45.985,61.02,62.96,107560
2022-11-01 13:09:43,-67,59,54,994.38,45.265,59.465,61.985,107560
2022-11-01 13:11:43,-66,59,54,994.42,45.815,61.015,63.525,107560
2022-11-01 13:13:43,-67,59,54,994.46,46.06,61.345,63.455,107560
2022-11-01 13:15:43,-67,59,54,994.49,45.875,61.07,63.93,107560
2022-11-01 13:17:43,-67,59,54,994.5,45.885,60.96,63.175,107560
2022-11-01 13:19:43,-67,59,54,994.48,45.59,60.03,62.77,107560
2022-11-01 13:21:43,-67,59,54,994.58,44.925,58.555,60.575,107560
2022-11-01 13:23:43,-68,59,54,994.64,44.78,58.32,60.7,107560
2022-11-01 13:25:43,-68,59,54,994.72,45.01,58.615,60.685,107560
2022-11-01 13:27:43,-67,59,54,994.78,45.175,59.225,61.265,107560
2022-11-01 13:29:43,-68,59,54,994.83,44.205,56.83,59.36,107560
2022-11-01 13:31:43,-67,59,55,994.88,44.82,58.18,60.75,107560
2022-11-01 13:33:43,-68,59,55,994.98,45.335,59.545,61.84,107560
2022-11-01 13:35:43,-68,59,55,994.94,44.955,58.98,60.895,107560
2022-11-01 13:37:43,-70,60,55,994.99,44.695,58.22,60.285,107560
2022-11-01 13:39:43,-66,60,55,995.01,44.6,58.03,60.475,107560
2022-11-01 13:41:43,-67,60,55,995.07,44.25,57.18,59.685,107560
2022-11-01 13:43:43,-69,60,55,995.04,44.485,57.89,59.55,107560
2022-11-01 13:45:43,-68,60,55,995.05,44.79,58.485,61.335,107560
2022-11-01 13:47:43,-68,60,55,995.05,44.965,58.715,61.125,107560
2022-11-01 13:49:43,-69,60,55,995.07,44.575,57.96,60.135,107560
2022-11-01 13:51:43,-67,60,55,995.06,44.415,57.505,60.2,107560
2022-11-01 13:53:43,-67,60,55,995.1,44.56,57.585,59.06,107560
2022-11-01 13:55:43,-68,60,55,995.13,43.815,56.2,57.985,107560
2022-11-01 13:57:43,-67,60,55,995.13,43.88,56.23,57.945,107560
2022-11-01 13:59:43,-68,60,55,995.15,43.565,55.835,58.31,107560
2022-11-01 14:01:43,-68,60,55,995.19,43.845,56.23,58.635,107560
2022-11-01 14:03:43,-68,60,56,995.18,44.375,57.16,60.08,107560
2022-11-01 14:05:43,-68,60,56,995.14,44.815,58.455,61.125,107560
2022-11-01 14:07:43,-68,60,56,995.21,45.03,58.765,60.755,107560
2022-11-01 14:09:43,-68,60,56,995.16,45.46,59.94,61.735,107560
2022-11-01 14:11:43,-67,60,56,995.22,45.78,60.625,63.25,107560
2022-11-01 14:13:43,-67,60,56,995.29,44.71,58.56,61.22,107560
2022-11-01 14:15:43,-69,60,56,995.14,45.175,59.47,62.365,107560
2022-11-01 14:17:43,-67,60,56,995.37,45.415,59.865,62.295,107560
2022-11-01 14:19:43,-67,60,56,995.37,46.305,61.65,63.71,107560
2022-11-01 14:21:43,-69,60,56,995.41,46.905,63.445,66.03,107560
2022-11-01 14:23:43,-68,60,56,995.41,46.27,61.91,64.425,107560
2022-11-01 14:25:43,-68,60,56,995.41,46.575,62.62,64.715,107560
2022-11-01 14:27:43,-69,60,56,995.41,46.245,61.62,63.51,107560
2022-11-01 14:29:43,-68,60,56,995.42,45.915,61.045,63.745,107560
2022-11-01 14:31:43,-67,60,56,995.42,46.08,61.285,63.44,107560
2022-11-01 14:33:43,-67,61,57,995.44,45.59,60.5,62.37,107560
2022-11-01 14:35:43,-69,61,57,995.51,45.81,60.63,63.305,107560
2022-11-01 14:37:43,-67,61,57,995.5,45.53,59.92,62.55,107560
2022-11-01 14:39:43,-68,61,57,995.49,45.505,60.19,62.31,107560
2022-11-01 14:41:43,-68,61,57,995.51,44.94,58.695,60.395,107560
2022-11-01 14:43:44,-71,61,57,995.55,45.12,59.215,61.455,107560
2022-11-01 14:45:44,-71,61,57,995.58,45.28,59.76,61.535,107560
2022-11-01 14:47:44,-71,61,57,995.64,44.66,58.07,60.715,107560
2022-11-01 14:49:44,-69,60,57,995.64,44.21,56.885,59.22,107560
2022-11-01 14:51:44,-67,60,57,995.71,44.345,57.515,60.44,107560
2022-11-01 14:53:44,-68,60,57,995.72,44.175,57.175,59.03,107560
2022-11-01 14:55:44,-68,61,58,995.72,44.74,58.51,60.755,107560
2022-11-01 14:57:44,-68,61,58,995.67,43.55,55.485,57.33,107560
2022-11-01 14:59:44,-69,60,58,995.69,43.61,55.87,58.015,107560
2022-11-01 15:01:44,-70,60,58,995.71,43.955,56.295,59.09,107560
2022-11-01 15:03:44,-69,60,58,995.68,42.91,54.335,56.64,107560
2022-11-01 15:05:44,-67,59,58,995.64,43.25,54.615,57.125,107560
2022-11-01 15:07:44,-69,59,58,995.68,43.645,55.655,57.455,107560
2022-11-01 15:09:44,-70,59,58,995.69,42.71,53.57,56.08,107560
2022-11-01 15:11:44,-68,59,58,995.72,41.835,51.525,52.825,107560
2022-11-01 15:13:44,-68,59,59,995.73,42.145,52.21,54.24,107560
2022-11-01 15:15:44,-68,59,59,995.73,40.985,49.855,51.835,107560
2022-11-01 15:17:44,-66,59,59,995.76,40.17,48.125,51.085,107560
2022-11-01 15:19:44,-67,58,59,995.75,39.42,46.605,48.035,107560
2022-11-01 15:21:44,-68,58,59,995.78,38.49,44.935,46.36,107560
2022-11-01 15:23:44,-67,58,59,995.76,37.835,44.03,45.885,107560
2022-11-01 15:25:44,-67,57,59,995.83,37.66,43.515,45.81,107560
2022-11-01 15:27:44,-67,57,59,995.87,37.3,42.7,44.755,107560
2022-11-01 15:29:44,-67,58,59,995.87,37.25,42.84,44.505,107560
2022-11-01 15:31:44,-68,57,60,995.92,37.575,43.415,44.83,107560
2022-11-01 15:33:44,-67,56,60,995.92,35.16,39.4,41.64,107560
2022-11-01 15:35:44,-67,56,60,995.97,35.8,40.26,41.7,107560
2022-11-01 15:37:44,-67,56,60,995.91,35.88,40.23,41.585,107560
2022-11-01 15:39:44,-67,55,60,995.83,35.765,40.31,41.99,107560
2022-11-01 15:41:44,-67,55,60,995.91,34.19,37.475,39.2,107560
2022-11-01 15:43:44,-67,54,60,995.93,35.215,38.99,41.23,107560
2022-11-01 15:45:44,-67,55,60,995.99,36.205,40.88,42.725,107560
2022-11-01 15:47:44,-66,54,60,996.02,35.13,39.01,40.675,107560
2022-11-01 15:49:44,-66,55,60,995.93,34.97,38.59,39.985,107560
2022-11-01 15:51:45,-67,54,60,995.94,35.245,39.2,40.795,107560
2022-11-01 15:53:45,-65,53,61,995.99,36.1,40.53,41.815,107560
2022-11-01 15:55:45,-67,53,61,995.99,36.03,40.595,42.23,107560
2022-11-01 15:57:44,-65,53,61,995.99,35.14,38.96,40.7,107560
2022-11-01 15:59:44,-65,53,61,995.98,34.83,38.56,40.245,107560
2022-11-01 16:01:45,-65,52,61,996,34.795,38.395,40.46,107560
2022-11-01 16:03:45,-66,51,61,996.06,34.005,37.22,39.31,107560
2022-11-01 16:05:45,-68,50,61,996.07,33.3,36.085,37.935,107560
2022-11-01 16:07:44,-66,50,61,996.1,32.025,33.905,35.165,107560
2022-11-01 16:09:44,-66,49,61,996.07,32.34,34.325,36.06,107560
2022-11-01 16:11:44,-66,50,61,995.99,34.86,38.625,40.295,107560
2022-11-01 16:13:44,-66,50,61,996.11,34.15,37.42,38.755,107560
2022-11-01 16:15:45,-64,51,62,996.15,33.215,35.76,38.14,107560
2022-11-01 16:17:45,-68,50,62,996.12,32.75,35.1,36.67,107560
2022-11-01 16:19:45,-67,49,62,996.13,32.915,35.305,36.45,107560
2022-11-01 16:21:44,-65,50,62,995.98,31.885,33.57,34.89,107560
2022-11-01 16:23:45,-67,49,62,996.12,31.445,32.8,34.15,107560
2022-11-01 16:25:44,-65,48,62,996.06,31.48,32.945,34.275,107560
2022-11-01 16:27:44,-65,47,62,996.05,29.995,31.305,33.38,107560
2022-11-01 16:29:45,-65,48,62,996.09,31.33,32.865,34.195,107560
2022-11-01 16:31:44,-67,47,62,996.04,30.555,31.98,33.83,107560
2022-11-01 16:33:45,-67,46,62,995.99,29.67,30.4,31.59,107560
2022-11-01 16:35:45,-65,46,62,995.96,28.98,29.64,31.775,107560
2022-11-01 16:37:52,-64,46,63,995.95,30.75,31.985,33.675,107560
2022-11-01 16:39:45,-64,46,63,995.93,28.905,29.495,30.975,107560
2022-11-01 16:41:45,-66,45,63,995.91,27.87,28.38,30.085,107560
2022-11-01 16:43:45,-64,45,63,995.84,28.69,29.335,30.965,107560
2022-11-01 16:45:45,-64,45,63,995.81,28.68,29.115,30.49,107560
2022-11-01 16:47:45,-67,45,63,995.86,28.875,29.36,30.665,107560
2022-11-01 16:49:45,-65,44,63,995.82,28.45,28.91,30.245,107560
2022-11-01 16:51:45,-69,44,63,995.79,27.805,27.98,29.3,107560
2022-11-01 16:53:45,-65,44,63,995.82,27.715,27.825,29.325,107560
2022-11-01 16:55:45,-67,44,63,995.82,26.925,27.03,28.975,107560
2022-11-01 16:57:45,-65,44,63,995.82,27.18,27.49,28.705,107560
2022-11-01 16:59:46,-65,43,63,995.74,26.905,27.035,28.25,107560
2022-11-01 17:01:45,-65,43,64,995.75,26.14,26.255,27.665,107560
2022-11-01 17:03:45,-65,43,64,995.8,24.63,24.63,25.725,107560
2022-11-01 17:05:45,-67,43,64,995.83,25.585,25.585,27.47,107560
2022-11-01 17:07:45,-65,42,64,995.84,24.18,24.18,25.68,107560
2022-11-01 17:09:45,-65,42,64,995.77,24.525,24.525,25.69,107560
2022-11-01 17:11:45,-66,42,64,995.7,24.82,24.82,26.78,107560
2022-11-01 17:13:45,-65,42,64,995.72,25.545,25.545,26.835,107560
2022-11-01 17:15:45,-65,41,64,995.69,24.225,24.225,25.26,107560
2022-11-01 17:17:45,-65,41,64,995.61,23.05,23.05,24.29,107560
2022-11-01 17:19:45,-67,41,64,995.62,23.44,23.44,25.52,107560
2022-11-01 17:21:45,-66,41,64,995.67,23.825,23.85,25.19,107560
2022-11-01 17:23:45,-68,41,64,995.65,23.555,23.555,24.965,107560
2022-11-01 17:25:45,-66,40,64,995.67,23.71,23.71,25.045,107560
2022-11-01 17:27:45,-66,40,64,995.66,21.97,21.97,22.92,107560
2022-11-01 17:29:45,-65,40,64,995.58,20.95,20.95,22.275,107560
2022-11-01 17:31:45,-67,39,64,995.52,22.36,22.36,23.775,107560
2022-11-01 17:33:45,-65,39,64,995.49,23.865,23.865,25.855,107560
2022-11-01 17:35:45,-65,39,65,995.47,24.095,24.115,25.41,107560
2022-11-01 17:37:45,-67,39,65,995.42,23.525,23.525,24.7,107560
2022-11-01 17:39:45,-65,39,65,995.47,20.66,20.66,21.73,107560
2022-11-01 17:41:45,-65,40,65,995.45,22.58,22.58,23.4,107560
2022-11-01 17:43:46,-67,39,65,995.49,21.395,21.395,22.825,107560
2022-11-01 17:45:46,-66,39,65,995.48,21.945,21.945,23.335,107560
2022-11-01 17:47:46,-65,39,65,995.48,21.955,21.955,22.905,107560
2022-11-01 17:49:46,-65,40,65,995.46,21.715,21.715,22.98,107560
2022-11-01 17:51:46,-66,39,65,995.43,21.765,21.765,23.88,107560
2022-11-01 17:53:46,-67,39,65,995.45,21.315,21.315,22.15,107560
2022-11-01 17:55:46,-67,39,65,995.49,22.135,22.135,22.97,107560
2022-11-01 17:57:46,-69,39,65,995.46,20.995,20.995,22.245,107560
2022-11-01 17:59:46,-69,39,65,995.57,22.26,22.26,23.84,107560
2022-11-01 18:01:46,-67,39,66,995.57,22.485,22.485,23.245,107560
2022-11-01 18:03:46,-65,38,66,995.52,19.21,19.21,20.265,107560
2022-11-01 18:05:46,-66,37,66,995.5,18.605,18.605,19.185,107560
2022-11-01 18:07:46,-69,37,66,995.43,19.71,19.71,21.24,107560
2022-11-01 18:09:46,-65,37,66,995.45,19.255,19.255,19.955,107560
2022-11-01 18:11:46,-67,37,66,995.52,17.65,17.65,18.99,107560
2022-11-01 18:13:46,-66,37,66,995.47,17.38,17.38,18.38,107560
2022-11-01 18:15:46,-65,36,66,995.46,17.58,17.58,18.945,107560
2022-11-01 18:17:46,-67,36,66,995.46,17.52,17.52,18.14,107560
2022-11-01 18:19:46,-67,37,66,995.44,18.225,18.225,19.18,107560
2022-11-01 18:21:46,-67,36,66,995.44,17.655,17.655,18.875,107560
2022-11-01 18:23:46,-66,36,66,995.31,16.58,16.58,17.4,107560
2022-11-01 18:25:46,-64,36,66,995.43,17.72,17.72,18.6,107560
2022-11-01 18:27:46,-69,36,66,995.35,17.975,17.975,19.07,107560
2022-11-01 18:29:46,-68,35,66,995.35,17,17,18.515,107560
2022-11-01 18:31:46,-66,35,67,995.39,17.82,17.82,18.515,107560
2022-11-01 18:33:46,-66,35,67,995.37,18.03,18.03,19.08,107560
2022-11-01 18:35:46,-64,35,67,995.3,17.435,17.435,18.735,107560
2022-11-01 18:37:46,-65,35,66,994.53,17.995,17.995,18.935,107560
2022-11-01 18:39:46,-65,35,67,995.27,17.495,17.495,19.095,107560
2022-11-01 18:41:46,-67,35,67,995.24,16.515,16.515,17.515,107560
2022-11-01 18:43:46,-65,35,67,995.24,16.295,16.295,17.73,107560
2022-11-01 18:45:46,-70,35,67,995.29,17.23,17.23,17.95,107560
2022-11-01 18:47:46,-68,34,67,995.25,17.57,17.57,18.215,107560
2022-11-01 18:49:46,-66,35,67,995.34,17.445,17.445,18.295,107560
2022-11-01 18:51:46,-68,35,67,995.34,16.855,16.855,17.36,107560
2022-11-01 18:53:46,-66,34,67,995.34,15.18,15.18,15.815,107560
2022-11-01 18:55:46,-67,35,67,995.35,15.12,15.12,16.045,107560
2022-11-01 18:57:46,-69,35,67,995.36,14.96,14.96,15.76,107560
2022-11-01 18:59:46,-67,35,67,995.37,15.475,15.475,16.255,107560
2022-11-01 19:01:46,-65,34,67,995.37,15.31,15.31,16.11,107560
2022-11-01 19:03:46,-65,35,67,995.36,14.865,14.865,15.4,107560
2022-11-01 19:05:46,-65,35,67,994.95,16.64,16.64,18.18,107560
2022-11-01 19:07:46,-65,35,67,995.26,16.98,16.98,18.045,107560
2022-11-01 19:09:46,-65,36,67,995.32,17.615,17.615,18.44,107560
2022-11-01 19:11:46,-64,35,67,995.29,18.26,18.26,19.38,107560
2022-11-01 19:13:46,-69,35,68,995.3,17.39,17.39,18.585,107560
2022-11-01 19:15:46,-67,35,68,995.31,16.675,16.675,17.565,107560
2022-11-01 19:17:46,-68,35,68,995.32,15.275,15.275,15.99,107560
2022-11-01 19:19:46,-68,35,68,995.32,15.685,15.685,16.505,107560
2022-11-01 19:21:46,-65,36,68,995.36,16.81,16.81,17.545,107560
2022-11-01 19:23:46,-65,36,68,995.34,17.24,17.24,18.175,107560
2022-11-01 19:25:46,-69,35,68,995.35,17.25,17.25,18.01,107560
2022-11-01 19:27:46,-64,36,68,995.36,16.195,16.195,17.26,107560
2022-11-01 19:29:46,-68,36,68,995.38,16.26,16.26,16.82,107560
2022-11-01 19:31:47,-64,35,68,995.37,17.255,17.255,18.165,107560
2022-11-01 19:33:46,-65,35,68,995.36,16.12,16.12,16.72,107560
2022-11-01 19:35:46,-65,35,68,995.4,17.325,17.325,18.405,107560
2022-11-01 19:37:46,-66,35,68,995.38,15.555,15.555,16.705,107560
2022-11-01 19:39:46,-65,36,68,995.34,17.88,17.88,19.435,107560
2022-11-01 19:41:46,-63,36,68,995.35,16.67,16.67,17.75,107560
2022-11-01 19:43:47,-65,36,68,995.32,16.395,16.395,17.275,107560
2022-11-01 19:45:47,-64,35,68,995.37,17.095,17.095,18.07,107560
2022-11-01 19:47:47,-64,35,68,995.37,16.6,16.6,17.67,107560
2022-11-01 19:49:47,-65,36,68,995.34,17.205,17.205,17.805,107560
2022-11-01 19:51:47,-64,36,68,995.34,18.345,18.345,19.42,107560
2022-11-01 19:53:47,-66,36,68,995.29,18.27,18.27,19.645,107560
2022-11-01 19:55:47,-65,36,68,995.18,17.25,17.25,18.165,107560
2022-11-01 19:57:47,-67,36,68,995.33,16.685,16.685,17.825,107560
2022-11-01 19:59:47,-67,36,68,995.32,16.45,16.45,18.195,107560
2022-11-01 20:01:47,-67,35,68,995.37,16.155,16.155,16.98,107560
2022-11-01 20:03:47,-68,35,68,995.33,16.015,16.015,16.755,107560
2022-11-01 20:05:47,-64,35,68,994.86,16.235,16.235,17.22,107560
2022-11-01 20:07:47,-64,35,68,995.28,16.35,16.35,16.74,107560
2022-11-01 20:09:47,-64,35,68,995.31,15.765,15.765,16.255,107560
2022-11-01 20:11:47,-64,35,68,994.77,14.545,14.545,15.485,107560
2022-11-01 20:13:47,-65,35,68,995.29,14.68,14.68,15.37,107560
2022-11-01 20:15:47,-66,35,69,995.37,14.69,14.69,15.83,107560
2022-11-01 20:17:47,-65,34,69,995.37,14.33,14.33,15.615,107560
2022-11-01 20:19:47,-68,34,69,995.4,14.77,14.77,15.665,107560
2022-11-01 20:21:47,-64,34,68,995.43,14.375,14.375,15.35,107560
2022-11-01 20:23:47,-66,34,69,995.42,15.235,15.235,16.14,107560
2022-11-01 20:25:47,-64,34,69,995.42,15.1,15.1,15.675,107560
2022-11-01 20:27:47,-64,34,69,995.43,14.8,14.8,15.44,107560
2022-11-01 20:29:47,-68,34,69,995.43,14.97,14.97,16.11,107560
2022-11-01 20:31:47,-64,34,69,995.48,14.155,14.155,14.92,107560
2022-11-01 20:33:47,-64,34,69,995.43,15.83,15.83,17.015,107560
2022-11-01 20:35:47,-65,34,69,995.46,14.575,14.575,15.265,107560
2022-11-01 20:37:47,-66,34,69,995.47,15.015,15.015,16.565,107560
2022-11-01 20:39:47,-66,34,69,995.51,14.515,14.515,15.48,107560
2022-11-01 20:41:47,-68,34,69,995.55,14.345,14.345,14.825,107560
2022-11-01 20:43:47,-63,34,69,995.52,14.625,14.625,15.815,107560
2022-11-01 20:45:48,-68,34,69,995.52,13.78,13.78,14.45,107560
2022-11-01 20:47:48,-68,34,69,995.54,12.835,12.835,13.21,107560
2022-11-01 20:49:48,-64,34,69,995.54,13.15,13.15,13.96,107560
2022-11-01 20:51:48,-63,33,69,995.45,13.775,13.775,14.63,107560
2022-11-01 20:53:48,-65,33,69,995.59,11.965,11.965,12.58,107560
2022-11-01 20:55:48,-64,33,69,995.59,13.645,13.645,14.545,107560
2022-11-01 20:57:48,-65,33,69,995.62,14,14,14.525,107560
2022-11-01 20:59:48,-66,33,69,995.65,13.705,13.705,15.14,107560
2022-11-01 21:01:48,-65,33,69,995.66,13.345,13.345,14.49,107560
2022-11-01 21:03:48,-65,33,69,995.62,12.945,12.945,13.88,107560
2022-11-01 21:05:48,-65,33,69,995.66,13.66,13.66,14.5,107560
2022-11-01 21:07:48,-68,33,69,995.64,12.525,12.525,13.175,107560
2022-11-01 21:09:48,-64,33,69,995.66,13.07,13.07,13.61,107560
2022-11-01 21:11:48,-67,33,69,995.63,12.4,12.4,13.565,107560
2022-11-01 21:13:48,-65,33,69,995.7,12.045,12.045,12.535,107560
2022-11-01 21:15:48,-66,33,69,995.69,12.92,12.92,13.605,107560
2022-11-01 21:17:48,-64,33,69,995.22,12.12,12.12,12.64,107560
2022-11-01 21:19:48,-64,32,69,995.69,12.835,12.835,13.605,107560
2022-11-01 21:21:48,-63,32,69,995.71,12.3,12.3,12.95,107560
2022-11-01 21:23:48,-64,32,69,995.77,13.155,13.155,14.145,107560
2022-11-01 21:25:48,-65,32,69,995.77,13.045,13.045,13.455,107560
2022-11-01 21:27:48,-68,32,69,995.79,13.335,13.335,14.165,107560
2022-11-01 21:29:48,-65,33,69,995.77,12.775,12.775,13.9,107560
2022-11-01 21:31:48,-64,32,69,995.75,12.905,12.905,14.035,107560
2022-11-01 21:33:48,-64,32,69,995.83,12.56,12.56,13.395,107560
2022-11-01 21:35:48,-67,32,69,995.43,12.785,12.785,14.115,107560
2022-11-01 21:37:48,-67,32,69,995.81,11.37,11.37,12.205,107560
2022-11-01 21:39:48,-68,32,69,995.41,13.13,13.13,13.98,107560
2022-11-01 21:41:48,-64,32,69,995.78,11.02,11.02,11.85,107560
2022-11-01 21:43:48,-66,32,69,995.76,11.43,11.43,12.45,107560
2022-11-01 21:45:48,-66,32,69,995.8,11.385,11.385,11.725,107560
2022-11-01 21:47:48,-66,32,69,995.78,11.385,11.385,12.14,107560
2022-11-01 21:49:48,-62,32,68,994.43,10.705,10.705,11.22,107560
2022-11-01 21:51:48,-62,32,69,995.79,11.945,11.945,12.305,107560
2022-11-01 21:53:48,-64,32,69,995.83,11.26,11.26,12.04,107560
2022-11-01 21:55:48,-65,32,69,995.85,10.795,10.795,11.735,107560
2022-11-01 21:57:48,-65,33,69,995.88,11.53,11.53,12.005,107560
2022-11-01 21:59:48,-64,33,69,995.88,10.585,10.585,11.165,107560
2022-11-01 22:01:48,-63,33,69,995.87,10.01,10.01,10.41,107560
2022-11-01 22:03:48,-63,32,69,995.92,11.105,11.105,11.685,107560
2022-11-01 22:05:48,-63,33,69,995.95,11.1,11.1,12.03,107560
2022-11-01 22:07:48,-64,33,69,995.92,11.05,11.05,11.63,107560
2022-11-01 22:09:48,-63,32,69,995.97,10.865,10.865,11.925,107560
2022-11-01 22:11:48,-63,32,69,995.99,10.855,10.855,11.87,107560
2022-11-01 22:13:48,-66,32,69,995.99,10.29,10.29,10.87,107560
2022-11-01 22:15:48,-66,32,69,996,12.03,12.03,12.545,107560
2022-11-01 22:17:48,-66,32,69,995.61,12.07,12.07,13.275,107560
2022-11-01 22:19:48,-65,32,69,996.02,11.77,11.77,12.735,107560
2022-11-01 22:21:48,-61,33,69,996.11,11.49,11.49,11.825,107560
2022-11-01 22:23:48,-65,33,69,996.08,10.68,10.68,11.235,107560
2022-11-01 22:25:48,-66,33,69,995.99,11.49,11.49,12.01,107560
2022-11-01 22:27:48,-68,33,69,996.14,11.245,11.245,11.885,107560
2022-11-01 22:29:48,-64,33,69,996.17,10.835,10.835,11.565,107560
2022-11-01 22:31:48,-65,33,69,996.18,11.78,11.78,12.505,107560
2022-11-01 22:33:48,-67,33,69,996.21,10.67,10.67,11.44,107560
2022-11-01 22:35:48,-64,33,69,996.2,11.085,11.085,11.415,107560
2022-11-01 22:37:48,-65,33,69,995.79,11.425,11.425,11.92,107560
2022-11-01 22:39:48,-67,33,69,996.22,11.9,11.9,12.375,107560
2022-11-01 22:41:48,-65,33,68,996.24,10.285,10.285,10.985,107560
2022-11-01 22:43:49,-65,33,68,996.23,10.87,10.87,11.92,107560
2022-11-01 22:45:49,-64,33,68,996.26,11.515,11.515,12.2,107560
2022-11-01 22:47:49,-65,33,68,996.2,11.81,11.81,12.14,107560
2022-11-01 22:49:49,-66,33,68,996.23,10.42,10.42,11.515,107560
2022-11-01 22:51:49,-65,34,68,996.28,11.57,11.57,13.23,107560
2022-11-01 22:53:49,-68,34,68,996.27,11.005,11.005,11.995,107560
2022-11-01 22:55:49,-64,34,68,996.3,11.115,11.115,12,107560
2022-11-01 22:57:49,-64,34,67,996,10.78,10.78,11.585,107560
2022-11-01 22:59:49,-64,34,68,996.36,11,11,11.755,107560
2022-11-01 23:01:49,-64,34,68,996.36,10.635,10.635,11.015,107560
2022-11-01 23:03:49,-64,34,67,996.38,11.515,11.515,12.215,107560
2022-11-01 23:05:49,-67,34,67,996.47,11.365,11.365,12.015,107560
2022-11-01 23:07:49,-67,35,67,996.49,10.62,10.62,11.01,107560
2022-11-01 23:09:49,-66,35,67,996.51,11.38,11.38,12.2,107560
2022-11-01 23:11:49,-65,35,67,996.5,11.075,11.075,12.15,107560
2022-11-01 23:13:49,-68,35,67,996.56,11.13,11.13,11.785,107560
2022-11-01 23:15:49,-65,35,67,996.56,10.82,10.82,11.21,107560
2022-11-01 23:17:49,-67,35,67,996.53,12.085,12.085,12.745,107560
2022-11-01 23:19:49,-59,35,67,996.52,11.915,11.915,12.965,107560
2022-11-01 23:21:49,-58,35,67,996.55,11.035,11.035,12.09,107560
2022-11-01 23:23:49,-58,35,67,996.59,11.38,11.38,12.225,107560
2022-11-01 23:25:49,-61,35,67,996.58,12.035,12.035,12.94,107560
2022-11-01 23:27:49,-59,36,66,996.59,12.735,12.735,13.085,107560
2022-11-01 23:29:49,-59,36,66,996.59,11.55,11.55,11.905,107560
2022-11-01 23:31:49,-58,36,66,996.59,12.715,12.715,13.36,107560
2022-11-01 23:33:49,-58,36,66,996.64,13.4,13.4,14.045,107560
2022-11-01 23:35:49,-60,36,66,996.65,13.625,13.625,14.56,107560
2022-11-01 23:37:49,-62,36,66,996.63,14.305,14.305,14.895,107560
2022-11-01 23:39:49,-60,36,66,996.66,13.845,13.845,14.675,107560
2022-11-01 23:41:49,-58,36,66,996.6,13.15,13.15,14.105,107560
2022-11-01 23:43:49,-59,36,66,996.62,14.335,14.335,14.925,107560
